epoch,clean_loss,clean_acc,pixel_robust_loss,pixel_robust_acc,low_frequency_robust_loss,low_frequency_robust_acc,union_robust_acc,eval_time_sec
1,2.282814,0.189000,2.508213,0.118000,2.355666,0.168000,0.118000,7.15
